URL,Path,Template,Theme,Header,Footer,Language,Migration,Phase,Priority,Gate,Actions,Key Blocks,Notes
https://www.wellsfargo.com/biz/business-credit/credit-cards/rewards/cash-back-terms/,/biz/business-credit/credit-cards/rewards/cash-back-terms/,T8b Biz Sub-page,Default,Biz,Biz,EN,Yes,Phase 1,6,Gate 3 (Bulk Import),"Import, Style, Validate","Hero, Cards, product-comparison, Table, Disclaimers",
https://www.wellsfargo.com/biz/business-credit/lines-of-credit/prime-line-of-credit/,/biz/business-credit/lines-of-credit/prime-line-of-credit/,T8b Biz Sub-page,Default,Biz,Biz,EN,Yes,Phase 1,6,Gate 3 (Bulk Import),"Import, Style, Validate","Hero, Cards, product-comparison, Table, Disclaimers",
https://www.wellsfargo.com/biz/checking/compare-checking-accounts/,/biz/checking/compare-checking-accounts/,T8b Biz Sub-page,Default,Biz,Biz,EN,Yes,Phase 1,6,Gate 3 (Bulk Import),"Import, Style, Validate","Hero, Cards, product-comparison, Table, Disclaimers",
https://www.wellsfargo.com/biz/checking/initiate/,/biz/checking/initiate/,T8b Biz Sub-page,Default,Biz,Biz,EN,Yes,Phase 1,6,Gate 3 (Bulk Import),"Import, Style, Validate","Hero, Cards, product-comparison, Table, Disclaimers",
https://www.wellsfargo.com/biz/checking/navigate/,/biz/checking/navigate/,T8b Biz Sub-page,Default,Biz,Biz,EN,Yes,Phase 1,6,Gate 3 (Bulk Import),"Import, Style, Validate","Hero, Cards, product-comparison, Table, Disclaimers",
https://www.wellsfargo.com/biz/checking/optimize/,/biz/checking/optimize/,T8b Biz Sub-page,Default,Biz,Biz,EN,Yes,Phase 1,6,Gate 3 (Bulk Import),"Import, Style, Validate","Hero, Cards, product-comparison, Table, Disclaimers",
https://www.wellsfargo.com/biz/checking/optimize/treasury-services/,/biz/checking/optimize/treasury-services/,T8b Biz Sub-page,Default,Biz,Biz,EN,Yes,Phase 1,6,Gate 3 (Bulk Import),"Import, Style, Validate","Hero, Cards, product-comparison, Table, Disclaimers",
https://www.wellsfargo.com/biz/debit-card/design/,/biz/debit-card/design/,T8b Biz Sub-page,Default,Biz,Biz,EN,Yes,Phase 1,6,Gate 3 (Bulk Import),"Import, Style, Validate","Hero, Cards, product-comparison, Table, Disclaimers",
https://www.wellsfargo.com/biz/help/addresses/,/biz/help/addresses/,T8b Biz Sub-page,Default,Biz,Biz,EN,Yes,Phase 1,6,Gate 3 (Bulk Import),"Import, Style, Validate","Hero, Cards, product-comparison, Table, Disclaimers",
https://www.wellsfargo.com/biz/help/apply/,/biz/help/apply/,T8b Biz Sub-page,Default,Biz,Biz,EN,Yes,Phase 1,6,Gate 3 (Bulk Import),"Import, Style, Validate","Hero, Cards, product-comparison, Table, Disclaimers",
https://www.wellsfargo.com/biz/help/faqs/,/biz/help/faqs/,T8b Biz Sub-page,Default,Biz,Biz,EN,Yes,Phase 1,6,Gate 3 (Bulk Import),"Import, Style, Validate","Hero, Cards, product-comparison, Table, Disclaimers",
https://www.wellsfargo.com/biz/help/faqs/accounts/,/biz/help/faqs/accounts/,T8b Biz Sub-page,Default,Biz,Biz,EN,Yes,Phase 1,6,Gate 3 (Bulk Import),"Import, Style, Validate","Hero, Cards, product-comparison, Table, Disclaimers",
https://www.wellsfargo.com/biz/help/faqs/alerts/,/biz/help/faqs/alerts/,T8b Biz Sub-page,Default,Biz,Biz,EN,Yes,Phase 1,6,Gate 3 (Bulk Import),"Import, Style, Validate","Hero, Cards, product-comparison, Table, Disclaimers",
https://www.wellsfargo.com/biz/help/faqs/budget-watch/,/biz/help/faqs/budget-watch/,T8b Biz Sub-page,Default,Biz,Biz,EN,Yes,Phase 1,6,Gate 3 (Bulk Import),"Import, Style, Validate","Hero, Cards, product-comparison, Table, Disclaimers",
https://www.wellsfargo.com/biz/help/faqs/business-line/,/biz/help/faqs/business-line/,T8b Biz Sub-page,Default,Biz,Biz,EN,Yes,Phase 1,6,Gate 3 (Bulk Import),"Import, Style, Validate","Hero, Cards, product-comparison, Table, Disclaimers",
https://www.wellsfargo.com/biz/help/faqs/credit-cards/,/biz/help/faqs/credit-cards/,T8b Biz Sub-page,Default,Biz,Biz,EN,Yes,Phase 1,6,Gate 3 (Bulk Import),"Import, Style, Validate","Hero, Cards, product-comparison, Table, Disclaimers",
https://www.wellsfargo.com/biz/help/faqs/deposit-hold/,/biz/help/faqs/deposit-hold/,T8b Biz Sub-page,Default,Biz,Biz,EN,Yes,Phase 1,6,Gate 3 (Bulk Import),"Import, Style, Validate","Hero, Cards, product-comparison, Table, Disclaimers",
https://www.wellsfargo.com/biz/help/faqs/direct-pay/,/biz/help/faqs/direct-pay/,T8b Biz Sub-page,Default,Biz,Biz,EN,Yes,Phase 1,6,Gate 3 (Bulk Import),"Import, Style, Validate","Hero, Cards, product-comparison, Table, Disclaimers",
https://www.wellsfargo.com/biz/help/faqs/overdraft-services/,/biz/help/faqs/overdraft-services/,T8b Biz Sub-page,Default,Biz,Biz,EN,Yes,Phase 1,6,Gate 3 (Bulk Import),"Import, Style, Validate","Hero, Cards, product-comparison, Table, Disclaimers",
https://www.wellsfargo.com/biz/help/faqs/quickbooks/,/biz/help/faqs/quickbooks/,T8b Biz Sub-page,Default,Biz,Biz,EN,Yes,Phase 1,6,Gate 3 (Bulk Import),"Import, Style, Validate","Hero, Cards, product-comparison, Table, Disclaimers",
https://www.wellsfargo.com/biz/help/faqs/quicken/,/biz/help/faqs/quicken/,T8b Biz Sub-page,Default,Biz,Biz,EN,Yes,Phase 1,6,Gate 3 (Bulk Import),"Import, Style, Validate","Hero, Cards, product-comparison, Table, Disclaimers",
https://www.wellsfargo.com/biz/help/faqs/term-loan/,/biz/help/faqs/term-loan/,T8b Biz Sub-page,Default,Biz,Biz,EN,Yes,Phase 1,6,Gate 3 (Bulk Import),"Import, Style, Validate","Hero, Cards, product-comparison, Table, Disclaimers",
https://www.wellsfargo.com/biz/help/faqs/xero/,/biz/help/faqs/xero/,T8b Biz Sub-page,Default,Biz,Biz,EN,Yes,Phase 1,6,Gate 3 (Bulk Import),"Import, Style, Validate","Hero, Cards, product-comparison, Table, Disclaimers",
https://www.wellsfargo.com/biz/help/faqs/zelle/,/biz/help/faqs/zelle/,T8b Biz Sub-page,Default,Biz,Biz,EN,Yes,Phase 1,6,Gate 3 (Bulk Import),"Import, Style, Validate","Hero, Cards, product-comparison, Table, Disclaimers",
https://www.wellsfargo.com/biz/merchant/advantages/,/biz/merchant/advantages/,T8b Biz Sub-page,Default,Biz,Biz,EN,Yes,Phase 1,6,Gate 3 (Bulk Import),"Import, Style, Validate","Hero, Cards, product-comparison, Table, Disclaimers",
https://www.wellsfargo.com/biz/merchant/payment-processing-options/,/biz/merchant/payment-processing-options/,T8b Biz Sub-page,Default,Biz,Biz,EN,Yes,Phase 1,6,Gate 3 (Bulk Import),"Import, Style, Validate","Hero, Cards, product-comparison, Table, Disclaimers",
https://www.wellsfargo.com/biz/merchant/payment-processing-pricing/,/biz/merchant/payment-processing-pricing/,T8b Biz Sub-page,Default,Biz,Biz,EN,Yes,Phase 1,6,Gate 3 (Bulk Import),"Import, Style, Validate","Hero, Cards, product-comparison, Table, Disclaimers",
https://www.wellsfargo.com/biz/merchant/payment-processing-options/clover-compact/,/biz/merchant/payment-processing-options/clover-compact/,T8b Biz Sub-page,Default,Biz,Biz,EN,Yes,Phase 1,6,Gate 3 (Bulk Import),"Import, Style, Validate","Hero, Cards, product-comparison, Table, Disclaimers",Clover device product page
https://www.wellsfargo.com/biz/merchant/payment-processing-options/clover-flex/,/biz/merchant/payment-processing-options/clover-flex/,T8b Biz Sub-page,Default,Biz,Biz,EN,Yes,Phase 1,6,Gate 3 (Bulk Import),"Import, Style, Validate","Hero, Cards, product-comparison, Table, Disclaimers",Clover device product page
https://www.wellsfargo.com/biz/merchant/payment-processing-options/clover-flex/,/biz/merchant/payment-processing-options/clover-flex/,T8b Biz Sub-page,Default,Biz,Biz,EN,Yes,Phase 1,6,Gate 3 (Bulk Import),"Import, Style, Validate","Hero, Cards, product-comparison, Table, Disclaimers",Clover device product page
https://www.wellsfargo.com/biz/merchant/payment-processing-options/clover-gateway-ecommerce/,/biz/merchant/payment-processing-options/clover-gateway-ecommerce/,T8b Biz Sub-page,Default,Biz,Biz,EN,Yes,Phase 1,6,Gate 3 (Bulk Import),"Import, Style, Validate","Hero, Cards, product-comparison, Table, Disclaimers",Clover device product page
https://www.wellsfargo.com/biz/merchant/payment-processing-options/clover-go/,/biz/merchant/payment-processing-options/clover-go/,T8b Biz Sub-page,Default,Biz,Biz,EN,Yes,Phase 1,6,Gate 3 (Bulk Import),"Import, Style, Validate","Hero, Cards, product-comparison, Table, Disclaimers",Clover device product page
https://www.wellsfargo.com/biz/merchant/payment-processing-options/clover-go/,/biz/merchant/payment-processing-options/clover-go/,T8b Biz Sub-page,Default,Biz,Biz,EN,Yes,Phase 1,6,Gate 3 (Bulk Import),"Import, Style, Validate","Hero, Cards, product-comparison, Table, Disclaimers",Clover device product page
https://www.wellsfargo.com/biz/merchant/payment-processing-options/clover-mini/,/biz/merchant/payment-processing-options/clover-mini/,T8b Biz Sub-page,Default,Biz,Biz,EN,Yes,Phase 1,6,Gate 3 (Bulk Import),"Import, Style, Validate","Hero, Cards, product-comparison, Table, Disclaimers",Clover device product page
https://www.wellsfargo.com/biz/merchant/payment-processing-options/clover-station-duo/,/biz/merchant/payment-processing-options/clover-station-duo/,T8b Biz Sub-page,Default,Biz,Biz,EN,Yes,Phase 1,6,Gate 3 (Bulk Import),"Import, Style, Validate","Hero, Cards, product-comparison, Table, Disclaimers",Clover device product page
https://www.wellsfargo.com/biz/merchant/payment-processing-options/clover-station-solo/,/biz/merchant/payment-processing-options/clover-station-solo/,T8b Biz Sub-page,Default,Biz,Biz,EN,Yes,Phase 1,6,Gate 3 (Bulk Import),"Import, Style, Validate","Hero, Cards, product-comparison, Table, Disclaimers",Clover device product page
https://www.wellsfargo.com/biz/online-banking/alerts/,/biz/online-banking/alerts/,T8b Biz Sub-page,Default,Biz,Biz,EN,Yes,Phase 1,6,Gate 3 (Bulk Import),"Import, Style, Validate","Hero, Cards, product-comparison, Table, Disclaimers",
https://www.wellsfargo.com/biz/online-banking/bill-pay/,/biz/online-banking/bill-pay/,T8b Biz Sub-page,Default,Biz,Biz,EN,Yes,Phase 1,6,Gate 3 (Bulk Import),"Import, Style, Validate","Hero, Cards, product-comparison, Table, Disclaimers",
https://www.wellsfargo.com/biz/online-banking/deposit-details/,/biz/online-banking/deposit-details/,T8b Biz Sub-page,Default,Biz,Biz,EN,Yes,Phase 1,6,Gate 3 (Bulk Import),"Import, Style, Validate","Hero, Cards, product-comparison, Table, Disclaimers",
https://www.wellsfargo.com/biz/online-banking/direct-pay/,/biz/online-banking/direct-pay/,T8b Biz Sub-page,Default,Biz,Biz,EN,Yes,Phase 1,6,Gate 3 (Bulk Import),"Import, Style, Validate","Hero, Cards, product-comparison, Table, Disclaimers",
https://www.wellsfargo.com/biz/online-banking/international/,/biz/online-banking/international/,T8b Biz Sub-page,Default,Biz,Biz,EN,Yes,Phase 1,6,Gate 3 (Bulk Import),"Import, Style, Validate","Hero, Cards, product-comparison, Table, Disclaimers",
https://www.wellsfargo.com/biz/online-banking/manage-accounts/,/biz/online-banking/manage-accounts/,T8b Biz Sub-page,Default,Biz,Biz,EN,Yes,Phase 1,6,Gate 3 (Bulk Import),"Import, Style, Validate","Hero, Cards, product-comparison, Table, Disclaimers",
https://www.wellsfargo.com/biz/online-banking/payments-comparison/,/biz/online-banking/payments-comparison/,T8b Biz Sub-page,Default,Biz,Biz,EN,Yes,Phase 1,6,Gate 3 (Bulk Import),"Import, Style, Validate","Hero, Cards, product-comparison, Table, Disclaimers",
https://www.wellsfargo.com/biz/online-banking/securid/,/biz/online-banking/securid/,T8b Biz Sub-page,Default,Biz,Biz,EN,Yes,Phase 1,6,Gate 3 (Bulk Import),"Import, Style, Validate","Hero, Cards, product-comparison, Table, Disclaimers",
https://www.wellsfargo.com/biz/online-banking/software/,/biz/online-banking/software/,T8b Biz Sub-page,Default,Biz,Biz,EN,Yes,Phase 1,6,Gate 3 (Bulk Import),"Import, Style, Validate","Hero, Cards, product-comparison, Table, Disclaimers",
https://www.wellsfargo.com/biz/online-banking/spending-report/,/biz/online-banking/spending-report/,T8b Biz Sub-page,Default,Biz,Biz,EN,Yes,Phase 1,6,Gate 3 (Bulk Import),"Import, Style, Validate","Hero, Cards, product-comparison, Table, Disclaimers",
https://www.wellsfargo.com/biz/online-banking/statements/,/biz/online-banking/statements/,T8b Biz Sub-page,Default,Biz,Biz,EN,Yes,Phase 1,6,Gate 3 (Bulk Import),"Import, Style, Validate","Hero, Cards, product-comparison, Table, Disclaimers",
https://www.wellsfargo.com/biz/online-banking/transfer-pay/,/biz/online-banking/transfer-pay/,T8b Biz Sub-page,Default,Biz,Biz,EN,Yes,Phase 1,6,Gate 3 (Bulk Import),"Import, Style, Validate","Hero, Cards, product-comparison, Table, Disclaimers",
https://www.wellsfargo.com/biz/online-banking/transfers/,/biz/online-banking/transfers/,T8b Biz Sub-page,Default,Biz,Biz,EN,Yes,Phase 1,6,Gate 3 (Bulk Import),"Import, Style, Validate","Hero, Cards, product-comparison, Table, Disclaimers",
https://www.wellsfargo.com/biz/online-banking/wires/,/biz/online-banking/wires/,T8b Biz Sub-page,Default,Biz,Biz,EN,Yes,Phase 1,6,Gate 3 (Bulk Import),"Import, Style, Validate","Hero, Cards, product-comparison, Table, Disclaimers",
https://www.wellsfargo.com/biz/online-banking/zelle/,/biz/online-banking/zelle/,T8b Biz Sub-page,Default,Biz,Biz,EN,Yes,Phase 1,6,Gate 3 (Bulk Import),"Import, Style, Validate","Hero, Cards, product-comparison, Table, Disclaimers",
https://www.wellsfargo.com/biz/online-banking/bill-pay/enroll/,/biz/online-banking/bill-pay/enroll/,T8b Biz Sub-page,Default,Biz,Biz,EN,Yes,Phase 1,6,Gate 3 (Bulk Import),"Import, Style, Validate","Hero, Cards, product-comparison, Table, Disclaimers",
https://www.wellsfargo.com/biz/online-banking/direct-pay/agreement/,/biz/online-banking/direct-pay/agreement/,T8b Biz Sub-page,Default,Biz,Biz,EN,Yes,Phase 1,6,Gate 3 (Bulk Import),"Import, Style, Validate","Hero, Cards, product-comparison, Table, Disclaimers",
https://www.wellsfargo.com/biz/online-banking/international/payments/,/biz/online-banking/international/payments/,T8b Biz Sub-page,Default,Biz,Biz,EN,Yes,Phase 1,6,Gate 3 (Bulk Import),"Import, Style, Validate","Hero, Cards, product-comparison, Table, Disclaimers",
https://www.wellsfargo.com/biz/online-banking/software/quickbooks/,/biz/online-banking/software/quickbooks/,T8b Biz Sub-page,Default,Biz,Biz,EN,Yes,Phase 1,6,Gate 3 (Bulk Import),"Import, Style, Validate","Hero, Cards, product-comparison, Table, Disclaimers",
https://www.wellsfargo.com/biz/online-banking/software/quicken/,/biz/online-banking/software/quicken/,T8b Biz Sub-page,Default,Biz,Biz,EN,Yes,Phase 1,6,Gate 3 (Bulk Import),"Import, Style, Validate","Hero, Cards, product-comparison, Table, Disclaimers",
https://www.wellsfargo.com/biz/online-banking/software/xero/,/biz/online-banking/software/xero/,T8b Biz Sub-page,Default,Biz,Biz,EN,Yes,Phase 1,6,Gate 3 (Bulk Import),"Import, Style, Validate","Hero, Cards, product-comparison, Table, Disclaimers",
https://www.wellsfargo.com/biz/online-banking/software/quickbooks/webconnect/,/biz/online-banking/software/quickbooks/webconnect/,T8b Biz Sub-page,Default,Biz,Biz,EN,Yes,Phase 1,6,Gate 3 (Bulk Import),"Import, Style, Validate","Hero, Cards, product-comparison, Table, Disclaimers",
https://www.wellsfargo.com/biz/online-banking/zelle/get-started/,/biz/online-banking/zelle/get-started/,T8b Biz Sub-page,Default,Biz,Biz,EN,Yes,Phase 1,6,Gate 3 (Bulk Import),"Import, Style, Validate","Hero, Cards, product-comparison, Table, Disclaimers",
https://www.wellsfargo.com/biz/practice-finance-medical-dental-loans/contact-form/,/biz/practice-finance-medical-dental-loans/contact-form/,T8b Biz Sub-page,Default,Biz,Biz,EN,Yes,Phase 1,6,Gate 3 (Bulk Import),"Import, Style, Validate","Hero, Cards, product-comparison, Table, Disclaimers",
https://www.wellsfargo.com/biz/retirement/401k-plan/,/biz/retirement/401k-plan/,T8b Biz Sub-page,Default,Biz,Biz,EN,Yes,Phase 1,6,Gate 3 (Bulk Import),"Import, Style, Validate","Hero, Cards, product-comparison, Table, Disclaimers",Business retirement plan
https://www.wellsfargo.com/biz/retirement/compare-plans/,/biz/retirement/compare-plans/,T8b Biz Sub-page,Default,Biz,Biz,EN,Yes,Phase 1,6,Gate 3 (Bulk Import),"Import, Style, Validate","Hero, Cards, product-comparison, Table, Disclaimers",Business retirement plan
https://www.wellsfargo.com/biz/retirement/individual-401k/,/biz/retirement/individual-401k/,T8b Biz Sub-page,Default,Biz,Biz,EN,Yes,Phase 1,6,Gate 3 (Bulk Import),"Import, Style, Validate","Hero, Cards, product-comparison, Table, Disclaimers",Business retirement plan
https://www.wellsfargo.com/biz/retirement/profit-sharing-plans/,/biz/retirement/profit-sharing-plans/,T8b Biz Sub-page,Default,Biz,Biz,EN,Yes,Phase 1,6,Gate 3 (Bulk Import),"Import, Style, Validate","Hero, Cards, product-comparison, Table, Disclaimers",Business retirement plan
https://www.wellsfargo.com/biz/retirement/sep-ira/,/biz/retirement/sep-ira/,T8b Biz Sub-page,Default,Biz,Biz,EN,Yes,Phase 1,6,Gate 3 (Bulk Import),"Import, Style, Validate","Hero, Cards, product-comparison, Table, Disclaimers",Business retirement plan
https://www.wellsfargo.com/biz/retirement/simple-ira/,/biz/retirement/simple-ira/,T8b Biz Sub-page,Default,Biz,Biz,EN,Yes,Phase 1,6,Gate 3 (Bulk Import),"Import, Style, Validate","Hero, Cards, product-comparison, Table, Disclaimers",Business retirement plan
